Date,Location_1,Avg(RLA%)Ckt-1-C01,Avg(RLA%)Ckt-2-C01,Approach temp-C01,Avg(RLA%)Ckt-1-C02,Avg(RLA%)Ckt-2-C02,Approach temp-C02,Avg(RLA%)Ckt-1-C03,Avg(RLA%)Ckt-2-C03,Approach temp-C03,Avg(RLA%)Ckt-1-C04,Avg(RLA%)Ckt-2-C04,Approach temp-C04,Location_2,Avg(RLA%)Ckt-1-D01,Avg(RLA%)Ckt-2-D01,Approach temp-D01,Avg(RLA%)Ckt-1-D02,Avg(RLA%)Ckt-2-D02,Approach temp-D02,Avg(RLA%)Ckt-1-D03,Avg(RLA%)Ckt-2-D03,Approach temp-D03,Avg(RLA%)Ckt-1-D04,Avg(RLA%)Ckt-2-D04,Approach temp-D04
26/3/2024,Building_C,0,0,0,0,0,0,74,75,2.2,72,74,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/3/2024,Building_C,0,0,0,0,0,0,71,72,2.2,73,74,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/3/2024,Building_C,0,0,0,0,0,0,71,72,2.1,70,71,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/3/2024,Building_C,0,0,0,0,0,0,72,73,2.3,72,72,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/3/2024,Building_C,0,0,0,0,0,0,74,76,2.2,72,74,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
31/3/2024,Building_C,0,0,0,0,0,0,77,80,2.1,73,75,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2024,Building_C,0,0,0,0,0,0,71,74,2.1,73,75,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2024,Building_C,0,0,0,0,0,0,75,77,2.2,77,80,3.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2024,Building_C,0,0,0,0,0,0,74,78,2.8,86,87,4.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2024,Building_C,0,0,0,0,0,0,80,83,2.8,87,88,4.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/4/2024,Building_C,0,0,0,0,0,0,72,73,2.4,73,75,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/4/2024,Building_C,0,0,0,0,0,0,81,82,2.3,84,86,3.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/4/2024,Building_C,0,0,0,0,0,0,77,79,2.1,78,80,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/4/2024,Building_C,0,0,0,0,0,0,91,93,2.3,98,98,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2024,Building_C,0,0,0,0,0,0,85,86,2.6,89,90,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2024,Building_C,0,0,0,0,0,0,84,86,2.5,90,89,3.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2024,Building_C,0,0,0,0,0,0,80,81,2.4,87,87,3.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2024,Building_C,0,0,0,0,0,0,83,85,2.4,89,92,3.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/4/2024,Building_C,0,0,0,0,0,0,83,85,2.4,89,92,3.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/4/2024,Building_C,0,0,0,0,0,0,79,85,2.8,88,90,4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/4/2024,Building_C,0,0,0,0,0,0,90,92,3.8,91,93,4.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/4/2024,Building_C,0,0,0,0,0,0,89,92,3.6,89,92,4.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/4/2024,Building_C,0,0,0,0,0,0,81,82,3.5,83,83,4.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/4/2024,Building_C,0,0,0,0,0,0,86,88,4.2,89,92,5.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/4/2024,Building_C,0,0,0,78,76,0,98,101,4.3,67,69,3.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/4/2024,Building_C,0,0,0,78,76,0,98,101,4.4,67,69,3.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/4/2024,Building_C,0,0,0,78,76,0,88,89,3.7,87,87,4.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/4/2024,Building_C,0,0,0,78,76,0,76,79,3.2,83,82,4.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/4/2024,Building_C,0,0,0,0,0,0,88,91,4,86,89,4.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/4/2024,Building_C,0,0,0,0,0,0,81,84,3.8,85,87,4.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/4/2024,Building_C,0,0,0,0,0,0,81,83,3.5,85,87,4.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/4/2024,Building_C,0,0,0,0,0,4.1,75,77,3,75,78,3.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/4/2024,Building_C,0,0,0,0,0,0,86,88,3.8,86,89,4.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/4/2024,Building_C,0,0,0,0,0,0,78,81,2,75,77,3.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/4/2024,Building_C,0,0,0,99,100,7.8,71,72,2.4,69,70,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/4/2024,Building_C,0,0,0,0,0,1.5,84,88,3.9,88,89,4.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2024,Building_C,82,84,2.2,0,0,4.3,85,88,4.2,88,91,5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2024,Building_C,71,74,2.3,94,97,2.5,76,78,2.9,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2024,Building_C,77,82,3.2,0,0,0,82,86,4.6,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/5/2024,Building_C,81,83,2.6,71,73,2.2,83,85,4,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/5/2024,Building_C,80,82,3.4,0,0,2.2,84,85,4.2,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/5/2024,Building_C,79,80,3.8,62,0,0.7,92,85,5.6,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/5/2024,Building_C,70,72,2.6,92,93,3.9,71,75,3.3,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2024,Building_C,76,76,2.3,0,0,0,80,80,4.3,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2024,Building_C,75,77,3.2,0,0,0,78,81,4,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2024,Building_C,76,75,2.3,0,0,0,78,78,4.2,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2024,Building_C,71,73,2.6,93,96,4.5,73,75,3.1,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2024,Building_C,69,71,2,92,95,4.6,71,73,3.1,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/5/2024,Building_C,73,72,1.6,91,64,4.2,94,64,3.1,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/5/2024,Building_C,76,77,3.4,0,0,0,78,78,4.5,0,51,1.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/5/2024,Building_C,70,72,2.6,0,0,0,70,73,3,66,66,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024,Building_C,83,85,3.8,0,0,0,86,89,4.8,68,69,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024,Building_C,76,79,3.1,0,0,0,75,78,3.2,73,73,3.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/5/2024,Building_C,81,84,3.5,0,0,0,83,84,4.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/5/2024,Building_C,80,79,3.3,0,0,0,82,80,4.3,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/5/2024,Building_C,77,80,4.3,0,0,4,78,80,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/5/2024,Building_C,80,82,3.7,0,0,0,82,83,4.1,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/5/2024,Building_C,78,81,3,0,0,0,78,80,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/5/2024,Building_C,77,78,3.4,0,0,0,78,79,3.9,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/5/2024,Building_C,79,81,3.5,0,0,0,79,80,4,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/5/2024,Building_C,78,81,3.4,0,0,0,76,78,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/5/2024,Building_C,92,95,5.2,0,0,0,103,103,5.3,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/5/2024,Building_C,71,74,3,0,0,0,70,72,3.6,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/5/2024,Building_C,74,75,3.3,0,0,0,73,74,3.7,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/5/2024,Building_C,77,79,3.3,0,0,0,78,81,4.1,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/5/2024,Building_C,70,73,2.9,0,0,0,70,72,3.1,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
31/5/2024,Building_C,0,0,0,0,0,0,75,76,3.7,65,66,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2024,Building_C,0,0,0,0,0,2.7,75,76,3.1,65,66,3.2,Building_D,65,64,2.8,0,0,0,0,0,0,0,0,0
2/6/2024,Building_C,0,0,0,64,65,1.1,82,85,4.2,78,71,2.2,Building_D,65,64,4.1,0,0,0,0,0,0,0,0,0
3/6/2024,Building_C,0,0,0,0,0,1,71,73,3.1,71,72,2.4,Building_D,0,62,3.5,0,0,0,0,0,0,0,0,0
4/6/2024,Building_C,0,0,0,76,0,3.7,82,68,3.2,73,82,3.1,Building_D,65,62,3.8,0,0,0,0,0,0,0,0,0
5/6/2024,Building_C,0,0,0,75,0,0,71,72,2.4,70,72,3.1,Building_D,49,49,2.6,0,0,0,0,0,0,0,0,0
6/6/2024,Building_C,0,0,0,73,0,3.5,70,72,3.3,57,59,2.1,Building_D,49,51,0.9,0,0,0,0,0,0,0,0,0
7/6/2024,Building_C,0,0,0,71,0,0,69,71,3.4,63,63,2.3,Building_D,58,60,0.9,0,0,0,0,0,0,0,0,0
8/6/2024,Building_C,0,0,0,75,0,0,76,78,4.4,79,81,3.7,Building_D,60,62,3.5,0,0,0,0,0,0,0,0,0
9/6/2024,Building_C,0,0,0,73,0,3.3,74,75,4.4,71,73,3.7,Building_D,49,50,3.5,0,0,0,0,0,0,0,0,0
10/6/2024,Building_C,0,0,0,65,0,0,74,75,3,71,73,2.9,Building_D,49,50,3.2,0,0,0,0,0,0,0,0,0
11/6/2024,Building_C,0,0,0,62,0,0.8,69,68,2.6,65,66,2.7,Building_D,50,51,0.6,0,0,0,0,0,0,0,0,0
12/6/2024,Building_C,0,0,0,77,0,3.9,68,67,2.1,62,61,2.3,Building_D,52,50,1.2,0,0,0,0,0,0,0,0,0
13/6/2024,Building_C,0,0,0,78,0,3.9,68,61,3.6,56,56,2.2,Building_D,50,61,0.1,0,0,0,0,0,0,0,0,0
14/6/2024,Building_C,0,0,0,81,83,4,65,66,0.9,56,58,1.9,Building_D,59,61,2,0,0,0,0,0,0,0,0,0
15/6/2024,Building_C,0,0,0,81,83,3.9,69,61,1.1,55,55,2,Building_D,59,59,2.8,0,0,0,0,0,0,0,0,0
16/6/2024,Building_C,0,0,0,89,92,0,70,72,3,56,58,1.9,Building_D,53,55,0.3,0,0,0,0,0,0,0,0,0
17/6/2024,Building_C,0,0,0,61,63,1.1,69,71,3.1,57,59,2.2,Building_D,61,62,2.2,35,35,0,0,0,0,0,0,0
18/6/2024,Building_C,0,0,0,69,70,2.4,62,0,0.5,65,66,2.8,Building_D,0,0,0,35,35,2.2,0,0,0,0,0,0
19/6/2024,Building_C,67,69,0.9,72,74,2.2,0,0,0,64,66,2.1,Building_D,0,0,0,57,59,2.2,0,0,0,0,0,0
20/6/2024,Building_C,73,75,3.6,62,64,1,0,0,0,62,64,2.3,Building_D,0,0,0,57,59,2.4,0,0,0,0,0,0
21/6/2024,Building_C,73,73,3.1,66,0,2.7,0,0,0,68,68,2.4,Building_D,0,0,0,58,60,2.4,0,0,0,0,0,0
22/6/2024,Building_C,70,70,2.6,64,0,2.6,0,0,0,50,79,0.9,Building_D,0,0,0,57,59,2.3,0,0,0,0,0,0
23/6/2024,Building_C,72,74,2.9,72,74,2.3,0,0,0,66,68,2.3,Building_D,0,0,0,57,59,2.3,0,0,0,0,0,0
24/6/2024,Building_C,65,64,2.6,68,0,3.2,0,0,0,60,59,2.6,Building_D,0,0,0,57,60,2.2,0,0,0,0,0,0
25/6/2024,Building_C,68,60,3.1,72,0,3.3,0,0,0,51,81,0.6,Building_D,0,0,0,58,60,2.2,0,0,0,0,0,0
26/6/2024,Building_C,67,67,2.7,65,0,2.6,0,0,0,61,60,2.4,Building_D,0,0,0,60,60,2.1,0,0,0,0,0,0
27/6/2024,Building_C,69,67,2.7,66,0,2.6,0,0,0,52,83,0.3,Building_D,0,0,0,64,65,2.4,0,0,0,0,0,0
28/6/2024,Building_C,75,77,2.7,69,71,2.6,0,0,0,69,71,2.2,Building_D,0,0,0,64,66,2.3,0,0,0,0,0,0
29/6/2024,Building_C,0,61,0,71,71,2.4,0,0,0,63,63,2.3,Building_D,0,0,0,67,68,2.5,0,0,0,0,0,0
30/6/2024,Building_C,70,72,2.9,71,71,2.4,0,0,0,65,67,2.3,Building_D,0,0,0,67,68,0,0,0,0,0,0,0
1/7/2024,Building_C,69,71,3.2,67,69,2.7,0,0,0,55,56,1,Building_D,0,0,0,0,0,0,61,62,1.4,0,0,0
2/7/2024,Building_C,68,70,2.7,73,76,3.3,0,0,0,56,58,2,Building_D,0,0,0,0,0,0,61,63,1.4,0,0,0
3/7/2024,Building_C,72,74,3.4,72,73,3.2,0,0,0,67,67,2.5,Building_D,0,0,0,0,0,0,60,62,1.5,0,0,0
4/7/2024,Building_C,67,69,3,66,68,2.6,0,0,0,59,60,2.1,Building_D,0,0,0,0,0,0,68,70,1.6,0,0,0
5/7/2024,Building_C,70,72,3.2,51,53,3.2,0,0,0,63,65,2.6,Building_D,0,0,0,0,0,0,62,64,2.1,0,0,0
6/7/2024,Building_C,67,65,2.9,68,0,3.1,0,0,0,55,55,1.9,Building_D,0,0,0,0,0,0,57,77,1.5,0,0,0
7/7/2024,Building_C,67,66,2.8,64,0,1.1,0,0,0,59,59,2.3,Building_D,0,0,0,0,0,0,62,90,0.8,0,0,0
8/7/2024,Building_C,64,66,1.5,0,71,4,0,0,0,55,55,1.8,Building_D,94,94,5,0,0,0,0,0,0,0,0,0
9/7/2024,Building_C,68,69,1.7,69,0,3,0,0,0,68,68,2.9,Building_D,64,63,3.5,0,0,0,0,0,0,0,0,0
10/7/2024,Building_C,69,71,3,35,34,3.6,0,0,0,57,58,2,Building_D,75,75,3.4,0,0,0,0,0,0,0,0,0
11/7/2024,Building_C,69,72,3,71,73,3.1,0,0,0,60,62,2.4,Building_D,81,84,3.7,0,0,0,0,0,0,0,0,0
12/7/2024,Building_C,63,65,2.9,0,65,3.3,0,0,0,54,53,2,Building_D,79,78,4.1,0,0,0,0,0,0,0,0,0
13/7/2024,Building_C,87,58,4.5,64,0,2.6,0,0,0,59,60,2.7,Building_D,79,77,4.5,0,0,0,0,0,0,0,0,0
14/7/2024,Building_C,67,69,2.9,0,0,0,0,0,0,55,54,1.9,Building_D,62,61,4,0,0,0,0,0,0,0,0,0
15/7/2024,Building_C,62,64,1.2,0,0,2.1,0,0,0,54,56,2.1,Building_D,61,60,0,57,59,2.7,0,0,0,0,0,0
16/7/2024,Building_C,62,69,1,60,0,1.1,0,0,0,55,55,2,Building_D,0,0,0,57,63,2.8,0,0,0,0,0,0
17/7/2024,Building_C,72,74,3.5,60,0,1.1,0,0,0,53,55,1.9,Building_D,0,0,0,72,74,2.8,0,0,0,0,0,0
18/7/2024,Building_C,72,74,2.8,0,0,1,0,0,0,55,57,1,Building_D,0,0,0,75,78,3.8,0,0,0,0,0,0
19/7/2024,Building_C,63,65,1.2,69,71,3.7,0,0,0,56,58,1.9,Building_D,0,0,0,61,63,3.1,0,0,0,0,0,0
20/7/2024,Building_C,68,67,3,62,0,1,0,0,0,56,56,1.9,Building_D,0,0,0,72,73,3.7,0,0,0,0,0,0
21/7/2024,Building_C,64,67,1.1,0,74,4,0,0,0,56,56,1.8,Building_D,0,0,0,61,63,3,0,0,0,0,0,0
22/7/2024,Building_C,68,66,2.8,0,65,2.4,0,0,0,55,55,1.9,Building_D,0,0,0,0,0,0,57,74,1.4,0,0,0
23/7/2024,Building_C,64,66,0.8,0,61,1.5,0,0,0,49,57,0.3,Building_D,0,0,0,0,0,0,57,82,1.5,0,0,0
24/7/2024,Building_C,65,64,1.2,58,0,1.1,0,0,0,56,56,2.1,Building_D,0,0,0,0,0,0,63,81,1.9,0,0,0
25/7/2024,Building_C,70,71,2.7,64,66,1.2,0,0,0,57,58,1.9,Building_D,0,0,0,0,0,0,76,78,2.5,0,0,0
26/7/2024,Building_C,72,74,3,60,62,2.2,0,0,0,60,62,0.9,Building_D,0,0,0,0,0,0,76,79,2.5,0,0,0
27/7/2024,Building_C,72,74,3,65,66,1.1,0,0,0,64,65,2.2,Building_D,0,0,0,0,0,0,70,74,2.4,0,0,0
28/7/2024,Building_C,70,69,2.7,62,0,1,0,0,0,63,61,2.1,Building_D,0,0,0,0,0,0,81,85,2.8,0,0,0
29/7/2024,Building_C,63,84,0.8,0,71,0,0,0,0,60,60,2.3,Building_D,70,70,3.6,0,0,0,0,0,0,0,0,0
30/7/2024,Building_C,67,70,1.6,64,0,0.7,0,0,0,54,85,4,Building_D,68,68,3.6,0,0,0,0,0,0,0,0,0
31/7/2024,Building_C,73,72,2.7,0,75,3.9,0,0,0,66,66,2,Building_D,74,73,3.6,0,0,0,0,0,0,0,0,0
1/8/2024,Building_C,71,73,2.8,67,69,2.6,0,0,0,56,57,1.2,Building_D,77,79,4,0,0,0,0,0,0,0,0,0
2/8/2024,Building_C,69,68,2.8,0,69,3.4,0,0,0,61,61,2,Building_D,73,72,3.9,0,0,0,0,0,0,0,0,0
3/8/2024,Building_C,63,66,1,74,0,3.5,0,0,0,56,56,1.8,Building_D,81,80,4.1,0,0,0,0,0,0,0,0,0
4/8/2024,Building_C,63,65,1,73,75,3.9,0,0,0,54,56,1.8,Building_D,79,82,4.2,0,0,0,0,0,0,0,0,0
5/8/2024,Building_C,71,63,3.5,68,0,3.1,0,0,0,54,54,1.9,Building_D,0,0,0,72,73,3.9,0,0,0,0,0,0
6/8/2024,Building_C,73,74,2.8,0,67,3.1,0,0,0,67,67,1.8,Building_D,0,0,0,79,78,3.9,0,0,0,0,0,0
7/8/2024,Building_C,76,77,4.2,66,67,2.5,0,0,0,54,54,1.9,Building_D,0,0,0,56,57,2.6,0,0,0,0,0,0
8/8/2024,Building_C,64,66,1.1,0,0,4.6,0,0,0,57,58,1.8,Building_D,0,0,0,58,59,2.8,0,0,0,0,0,0
9/8/2024,Building_C,68,66,2.9,69,0,2.8,0,0,0,56,56,1.9,Building_D,0,0,0,76,77,3.6,0,0,0,0,0,0
10/8/2024,Building_C,68,66,2.8,0,66,3.2,0,0,0,54,54,1.5,Building_D,0,0,0,61,63,2.9,0,0,0,0,0,0
11/8/2024,Building_C,67,69,2.7,0,0,0,0,0,0,56,57,1.9,Building_D,0,0,0,61,62,2.8,0,0,0,0,0,0
12/8/2024,Building_C,66,68,0.8,0,0,0,65,66,1,55,57,1.8,Building_D,0,0,0,0,0,0,58,60,1.2,0,0,0
13/8/2024,Building_C,79,58,4.5,0,0,0,61,0,1.1,56,55,2,Building_D,0,0,0,0,0,0,56,79,1.3,0,0,0
14/8/2024,Building_C,70,69,2.4,0,0,0,63,0,0.9,63,63,1.9,Building_D,78,76,4,0,0,0,0,0,0,0,0,0
15/8/2024,Building_C,68,66,3,0,0,0,69,0,2,58,58,3.7,Building_D,74,73,3.6,0,0,0,0,0,0,0,0,0
16/8/2024,Building_C,71,69,2.4,0,0,0,64,0,0.8,61,61,1.9,Building_D,59,59,2.5,0,0,0,0,0,0,0,0,0
17/8/2024,Building_C,64,67,1,0,0,0,63,0,1.1,63,0,1.5,Building_D,69,69,3.6,63,79,0,0,0,0,0,0,0
18/8/2024,Building_C,69,66,2.7,0,0,0,63,0,1.2,58,60,2.1,Building_D,69,69,3.6,65,70,0,0,0,0,0,0,0
19/8/2024,Building_C,68,66,2.8,0,0,0,63,0,1.2,58,58,2.2,Building_D,0,0,0,69,70,3.2,0,0,0,0,0,0
20/8/2024,Building_C,70,68,2.5,0,0,0,63,0,0.8,60,60,1.8,Building_D,0,0,0,62,62,3.1,0,0,0,0,0,0
21/8/2024,Building_C,88,59,5.2,0,0,0,61,0,1.2,54,54,1.9,Building_D,0,0,0,61,62,3,0,0,0,0,0,0
22/8/2024,Building_C,62,64,1.3,0,0,0,62,0,3.5,54,55,1.9,Building_D,0,0,0,60,62,2.9,0,0,0,0,0,0
23/8/2024,Building_C,72,59,4.1,0,0,0,66,0,3.6,54,55,0.4,Building_D,0,0,0,67,67,3.4,0,0,0,0,0,0
24/8/2024,Building_C,62,67,1.2,0,0,0,66,0,3.9,54,54,1.8,Building_D,0,0,0,56,57,3.3,0,0,0,0,0,0
25/8/2024,Building_C,67,71,3.7,0,0,0,0,0,0,59,60,3,Building_D,0,0,0,0,0,2.5,69,81,0,0,0,0
26/8/2024,Building_C,67,0,3,0,0,0,67,0,3.6,49,53,0.5,Building_D,0,0,0,0,0,0,61,62,2,0,0,0
27/8/2024,Building_C,70,72,3.3,0,0,0,70,72,4.2,57,59,1,Building_D,0,0,0,0,0,0,59,80,1.8,0,0,0
28/8/2024,Building_C,0,67,0,0,0,0,65,0,3.6,53,53,1.9,Building_D,0,0,0,0,0,0,59,80,1.7,0,0,0
29/8/2024,Building_C,0,78,0,0,0,0,68,0,3.7,56,56,1.9,Building_D,0,0,0,0,0,0,62,84,1.7,0,0,0
30/8/2024,Building_C,0,70,3.1,0,0,0,66,0,3.8,54,53,2.5,Building_D,68,68,3.9,0,0,0,0,0,0,0,0,0
31/8/2024,Building_C,0,71,3.6,0,0,0,65,0,3.7,48,58,2.1,Building_D,70,70,3.5,0,0,0,0,0,0,0,0,0
1/9/2024,Building_C,78,80,4,0,0,0,62,63,1.5,53,55,1.9,Building_D,63,65,3.2,0,0,0,0,0,0,0,0,0
2/9/2024,Building_C,0,68,2.8,0,0,0,67,0,3.9,55,54,1.8,Building_D,70,69,3.4,0,0,0,0,0,0,0,0,0
3/9/2024,Building_C,0,73,3.4,0,0,0,67,0,3.9,55,54,1.9,Building_D,73,72,3.5,0,0,0,0,0,0,0,0,0
4/9/2024,Building_C,77,79,3.7,0,0,0,67,69,3.9,54,56,1.9,Building_D,71,73,3.5,0,0,0,0,0,0,0,0,0
5/9/2024,Building_C,0,74,3.8,0,0,0,65,0,4,65,0,0.1,Building_D,65,63,3.5,0,0,0,0,0,0,0,0,0
6/9/2024,Building_C,78,80,3.8,0,0,0,67,69,3.9,54,56,1.9,Building_D,64,66,3.8,0,0,0,0,0,0,0,0,0
7/9/2024,Building_C,0,70,2.9,0,0,0,60,0,1.5,52,53,1.9,Building_D,63,64,1.5,0,0,0,0,0,0,0,0,0
8/9/2024,Building_C,68,62,3.3,0,0,0,68,0,3.8,49,54,2.1,Building_D,89,89,3.8,0,0,0,0,0,0,0,0,0
9/9/2024,Building_C,63,66,1,0,0,0,61,0,1.1,49,64,3,Building_D,0,0,0,83,84,4.4,0,0,0,0,0,0
10/9/2024,Building_C,62,67,1.2,0,0,0,60,0,4.4,55,54,1.8,Building_D,0,0,0,83,84,4.4,0,0,0,0,0,0
11/9/2024,Building_C,62,70,1.1,0,0,0,66,0,3.8,56,56,2.1,Building_D,0,0,0,87,86,4.4,0,0,0,0,0,0
12/9/2024,Building_C,62,66,1,0,0,0,69,0,4.5,56,56,1.3,Building_D,0,0,0,86,86,4.4,0,0,0,0,0,0
13/9/2024,Building_C,70,69,3,0,0,0,63,0,1.2,62,62,2,Building_D,0,0,0,0,0,0,0,0,0,76,84,3.2
14/9/2024,Building_C,63,71,1.3,0,0,0,68,0,3.8,56,56,1.8,Building_D,0,0,0,0,0,0,0,0,0,72,84,3
15/9/2024,Building_C,66,70,0.8,0,0,0,62,0,1.2,57,57,1.7,Building_D,0,0,0,0,0,0,0,0,0,56,83,3.3
16/9/2024,Building_C,62,67,1.1,0,0,0,67,0,3.7,55,55,1.8,Building_D,0,0,0,0,0,0,0,0,0,72,87,2.8
17/9/2024,Building_C,63,68,1,0,0,0,62,0,1.2,56,56,1.9,Building_D,0,0,0,0,0,0,0,0,0,71,87,2.5
18/9/2024,Building_C,63,70,1.1,0,0,0,72,0,5,56,56,1.8,Building_D,0,0,0,0,0,0,0,0,0,84,89,3.3
19/9/2024,Building_C,64,71,1,0,0,0,64,0,0.9,54,57,1.7,Building_D,0,0,0,0,0,0,0,0,0,78,88,3
20/9/2024,Building_C,68,66,3.3,0,0,0,67,0,3.8,56,56,1.9,Building_D,0,0,0,0,0,0,0,0,0,85,89,4.2
21/9/2024,Building_C,64,67,1.2,0,0,0,63,0,1.2,56,55,1.8,Building_D,0,0,0,0,0,0,0,0,0,83,86,4.2
22/9/2024,Building_C,68,70,3,0,0,0,65,0,1.2,56,57,1.9,Building_D,0,0,0,0,0,0,0,0,0,81,82,3.8
23/9/2024,Building_C,62,67,1.2,0,0,0,67,0,4.1,55,55,1.8,Building_D,0,0,0,62,62,0,0,0,0,49,82,4.2
24/9/2024,Building_C,76,0,4.2,0,0,0,69,0,3.9,59,59,2.3,Building_D,0,0,0,87,87,4.3,0,0,0,85,87,3.4
25/9/2024,Building_C,61,64,1.3,0,0,0,66,0,3.9,59,53,1.9,Building_D,0,0,0,0,0,0,0,0,0,79,81,3.8
26/9/2024,Building_C,61,73,1.3,0,65,3.3,0,0,0,58,57,2.3,Building_D,0,0,0,88,88,4.3,0,0,0,85,88,3.4
27/9/2024,Building_C,65,59,3.5,63,0,2.7,0,0,0,47,57,0.6,Building_D,0,0,0,0,0,0,0,0,0,82,84,4.2
28/9/2024,Building_C,76,78,4.5,61,63,1.4,0,0,0,53,55,1.9,Building_D,0,0,0,90,92,4.3,0,0,0,88,90,3.3
29/9/2024,Building_C,78,0,4.5,74,0,2.7,0,0,0,55,55,1.9,Building_D,0,0,0,90,91,2.7,0,0,0,89,92,3.6
30/9/2024,Building_C,70,0,3.9,0,70,3.9,0,0,0,53,53,1.9,Building_D,0,0,0,90,90,4.1,0,0,0,88,90,3.2
1/10/2024,Building_C,63,65,1.3,69,71,2.9,0,0,0,53,55,1.9,Building_D,0,0,0,61,63,3.9,0,0,0,84,86,4
2/10/2024,Building_C,63,65,1.3,69,71,2.9,0,0,0,53,55,1.9,Building_D,0,0,0,91,92,4.5,0,0,0,90,90,3.6
